Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
e844bb2608cace98ebf21f840749a21020aabb3e,"Improved code style and fixed typos (#1157)

* style: modified snyk datasource file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* style: modified osv datasource file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* style: modified oss datasource file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* style: modified vulnerablecode datasource file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* style: modified gitlab datasource file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* style: modified gitlab datasource file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* style: modified deps.py file to follow pep 8

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* Fixed some typos

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* Format code with Black and isort

To ensure consistent code formatting, I used Black and isort to format the changed files.

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* Fix more typos in vulntotal tool

Fixed more typos and formated the files

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* Use a consistent format for the docstring and maintain an imperative tone

Changed the doctrings to have a consistent format and used Black and isort to format the changed files.

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>

* Handle TypeError and IndexError raised by get_item

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Revert incorrect refactoring

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

---------

Signed-off-by: Michael Ehab <michaelehab16@gmail.com>
Signed-off-by: Keshav Priyadarshi <git@keshav.space>
Co-authored-by: Keshav Priyadarshi <git@keshav.space>",['1fc186c8697d925e3325dbebe8a42203abf43517'],False,"deps.py, github.py, gitlab.py, oss_index.py, osv.py, snyk.py, vulnerablecode.py, vulntotal_cli.py, vulntotal_utils.py"
2471c87f2005df4e55b964b6e467b300b87381dd,"Fix Encoding Type in Fireeye Importer (#1404)

* Fix Encoding Type in Fireeye Importer

Signed-off-by: Harsh Mishra <hmisraji07@gmail.com>

* Add Test to Fireeye Importer

This test checks for UTF-8-SIG encoding

Signed-off-by: Harsh Mishra <hmisraji07@gmail.com>

* Reformat test_fireeye.py

Signed-off-by: Harsh Mishra <hmisraji07@gmail.com>

---------

Signed-off-by: Harsh Mishra <hmisraji07@gmail.com>
Co-authored-by: Tushar Goel <34160672+TG1999@users.noreply.github.com>",['174bf028f60993b24272e883ff99b218256ebbb6'],False,"fireeye.py, fireeye_test3.md, test_fireeye.py"
e5c598b7c7909a8cc24d13c4ffacb4efc9badbd3,"Remove duplicated changelogs (#1400)

* Remove duplicated changelogs

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['2471c87f2005df4e55b964b6e467b300b87381dd'],False,"0055_remove_changelogs_with_same_data_different_software_version.py, 0056_alter_packagechangelog_unique_together_and_more.py, models.py, test_data_migrations.py"
bca15bba52422f1917f63d7f2073a0b8f8ff8e7f,"Add RubyImporter to git_importer test_git_importer_clone (#799)

Drop cvss_v2
Add ruby importer_name and Rebase
Resolve merge conflicts
Add advisory_url to ruby importer
Add a notice and the spdx_license_expression
Resolve merge conflict
Add a docstring to get_affected_packages
Add a unite test for get_affected_packages function
Remove unused variables
Fix sorted affected_package_merge
Add ruby importer and improver
Fix style test
Fix test
Rewrite affected_packages
Ruby initial config
Reference: #796

Clean imported data after import process


Fix sorted affected_package_merge
Refactor Ruby importer and improver
Add ruby importer and improver
Fix style test
Fix test
Rewrite affected_packages
Ruby initial config
Reference: #796

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['bbd8c7c59149be0f11131fec2fc9e449d1b8c354'],False,"__init__.py, ruby.py, __init__.py, valid_versions.py, conftest.py, CVE-2007-5770-expected.json, CVE-2007-5770.yml, CVE-2010-1330-expected.json, CVE-2010-1330.yml, CVE-2018-11627-expected.json, CVE-2018-11627.yml, CVE-2018-7212-expected.json, CVE-2018-7212.yml, parse-advisory-ruby-expected.json, ruby-improver-expected.json, OSVDB-125675.yml, OSVDB-125676.yml, OSVDB-125678.yml, test_data_source.py, test_ruby.py"
61eeb7245a4d84af004102c02800d83cfa263ead,"Add a test for cvss_printer (#1312)

Fix the cvss vector test
Resolve merge conflicts
Add exception for s.scoring_system when is not in SCORING_SYSTEMS
Add a get serverity values test
Resolve merge conflict
Change the style of cvss_printer display
Add a new filter to print cvss vectors
Change the table heading to Vertical
Add support for CVSS vectors display

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['bca15bba52422f1917f63d7f2073a0b8f8ff8e7f'],False,"severity_systems.py, vulnerability_details.html, __init__.py, show_cvss.py, test_get_serverity.py, views.py"
dee6ea2dacf8950fa6e589558710f696806ac270,"Add support for all osv ecosystems (#926)

Add a GithubOSVImporter to git_importer parametrize test
Refactor OSV ecosystem mapping
Fix the test
Update univers version and pass nuget test
Resolve merge conflict
Add a test for golang
Fix test by adding cwe to expected files
Resolve merge conflict

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['61eeb7245a4d84af004102c02800d83cfa263ead'],False,"__init__.py, github_osv.py, oss_fuzz.py, osv.py, pypa.py, pysec.py, __init__.py, valid_versions.py, github_osv_expected_1.json, github_osv_expected_2.json, github_osv_expected_3.json, github_osv_expected_4.json, github_osv_expected_5.json, github_osv_expected_6.json, github_osv_expected_7.json, github_osv_test_1.json, github_osv_test_2.json, github_osv_test_3.json, github_osv_test_4.json, github_osv_test_5.json, github_osv_test_6.json, github_osv_test_7.json, pypa-expected.json, test_data_source.py, test_github_osv.py, test_osv.py, test_pypa.py, test_pysec.py"
4e5ef60fd1997ae79c0fd4e78e09b2897e04725e,"Add resource URL to the vulnerability and package details view in the API serializers (#1423)

* Add vulnerability_url in API

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add package_url in API

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['30d33575d72f143507b2f6137a8547386e761534'],False,"api.py, models.py, test_api.py"
766cb3e0a4d2567cac0d9f239746625257464409,"Prepare for release v34.0.0rc3 (#1426)

* Prepare for release v34.0.0rc3

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix Changelog

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['034145185b77d9fb991e706d36815cf9dc0e7c42'],False,"CHANGELOG.rst, 0057_alter_packagechangelog_software_version_and_more.py, __init__.py"
5fb889f02776292a48f253b09c83e8e28f437046,"Revert 1400-fix_dupe_changelog (#1440)

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['766cb3e0a4d2567cac0d9f239746625257464409'],False,"0055_alter_packagechangelog_software_version_and_more.py, 0055_remove_changelogs_with_same_data_different_software_version.py, 0056_alter_packagechangelog_unique_together_and_more.py, models.py, test_data_migrations.py"
8ea43d35878ddddf6ab9c64f7c9923c64b118cd6,"Fix linting error

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['23d6702bab5f46f2c279d204142dec67dbaffc6e'],False,github.py
22132efcaadb69c45ea706db6368a3a9a542fa11,"Fix persistent failing docs link checks

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['8ea43d35878ddddf6ab9c64f7c9923c64b118cd6'],False,conf.py
045fedd738e611e3185d18652005e6587c72bad6,"Merge pull request #1445 from poju3185/fix-vulntotal-import

Update GitHub GraphQL import in vulntotal datasources","['4a6734b1bbaa8df6fd816f3eb4fd843a88c1ecec', '22132efcaadb69c45ea706db6368a3a9a542fa11']",True,
77780097e66eefe292d98578f9f0f68f43c664a1,"Removed fixed version resolver for safetydb

Signed-off-by: Omkar Phansopkar <omkarphansopkar@gmail.com>",['9352e6287a639477e2a50f8387b3ebd34a85aba0'],False,"safetydb.py, parse_advisory-expected.json, parse_advisory_cve-expected.json, test_safetydb.py"
fcd4c0c8deb857c8532cb36f54e5f38331a19689,"Fix: Change severity versions from generic textual to cvssv3.1 in curl importer.
Signed-off-by: ambuj <kulshreshthaak.12@gmail.com>",['24b5eaac744f5183b2752df9373c1b672eab68c6'],False,"curl.py, expected_curl_advisory_output1.json, expected_curl_advisory_output2.json, expected_curl_advisory_output3.json"
d9eb90eb3ed47de149ae3766e12a7226257b8ba4,"Rename ""Fixed by vulnerabilities"" column #1501

Reference: https://github.com/nexB/vulnerablecode/issues/1501
Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['6727786739ed0e78667590eba69f4fa5bd347236'],False,packages.html
98b57aa5b4d20f73ef4465cd96f4f6f3b9c63fbc,"Merge pull request #1519 from nexB/1501-rename-fixed-vuln-column

Rename ""Fixed by vulnerabilities"" column","['6727786739ed0e78667590eba69f4fa5bd347236', 'd9eb90eb3ed47de149ae3766e12a7226257b8ba4']",True,
7306e162b9d4cfc98d8815eece700b939dd50665,"Finish renaming the former 'Fixed by vulnerabilities' column #1520

Reference: https://github.com/nexB/vulnerablecode/issues/1520
Related prior issue: https://github.com/nexB/vulnerablecode/issues/1501
Updates: https://github.com/nexB/vulnerablecode/pull/1519
Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['98b57aa5b4d20f73ef4465cd96f4f6f3b9c63fbc'],False,packages.html
97fcbcf2010fc42e2fd24848ac49a4c413b03175,"Merge pull request #1522 from nexB/1520-finish-renaming-fixed-vuln-column

Finish renaming the former 'Fixed by vulnerabilities' column","['98b57aa5b4d20f73ef4465cd96f4f6f3b9c63fbc', '7306e162b9d4cfc98d8815eece700b939dd50665']",True,
8728e05a17339b13c138a58b4775edfdc292fc97,"Fix function name in recursive path resolver

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['9cd44adab2f6a9fc5ce8fc1165a6acbf9207b66f'],False,gitlab.py
57add778b45705e5ba0889e352510462691777f5,"Support advisory comparison across different DataSources

- Add debug flag --vers to display equivalent normalized versions for corresponding native ranges.
- Add debug flag --no-compare to run the CLI without comparison.
- Auto-adjust text table width based on the terminal width.

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['7ad42b76120fbcb92822ab4d58177ff04620a671'],False,vulntotal_cli.py
85d3234cc4a8ebbfba688bbd8e8905ba41e54f87,"Properly parse Snyk fixed versions

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['31830fd37a99b5ebceaeedc0066f7d66caa4546d'],False,"snyk.py, vulntotal_utils.py"
38991d9be916f73219f4ba1d8f2d72b5fcdebbac,"Merge branch 'main' into 1287-resume-combining-affected-fixed-tabs

Reference: https://github.com/nexB/vulnerablecode/issues/1287
Signed-off-by: John M. Horan johnmhoran@gmail.com","['734641109cb5368d821736c2cdf6086c15d756b3', '97fcbcf2010fc42e2fd24848ac49a4c413b03175']",True,
84a35db9d99d6417bf6343ef8c2ce6a7d53352e1,"Add support for reference_type (#1518)

* Revert ""Revert ""Add support for reference_type (#1502)"" (#1517)""

This reverts commit 6727786739ed0e78667590eba69f4fa5bd347236.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Fix cargo test

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Fix test by adding reference_type to ordering list

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Regen apache_kafka test fixture

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

---------

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: Keshav Priyadarshi <git@keshav.space>
Co-authored-by: ziadhany <ziadhany2016@gmail.com>
Co-authored-by: Keshav Priyadarshi <git@keshav.space>",['574d06ee84f485b2249529b3fe0d23bd1ac8c661'],False,"api.py, importer.py, fireeye.py, improve_runner.py, 0058_alter_vulnerabilityreference_options_and_more.py, models.py, vulnerability_details.html, test_api.py, CVE-1999-1199-apache-httpd-expected.json, CVE-2017-9798-apache-httpd-expected.json, CVE-2021-44224-apache-httpd-expected.json, CVE-2022-28614-apache-httpd-expected.json, apache-httpd-improver-expected.json, apache-kafka-improver-expected.json, to-advisory-apache_kafka-expected.json, apache-tomcat-improver-expected.json, parse-apache_tomcat-selected-advisories-expected.json, archlinux-multi-expected.json, parse-advisory-archlinux-expected.json, debian-expected.json, debian-improver-expected.json, alpine-expected.json, alpine-input.json, nvd-expected.json, nvd-input.json, elixir-expected.json, elixir-improver-expected.json, parse_advisory_data-expected.json, fireeye_test2_expect.json, gentoo-expected.json, cargo-expected.json, composer-expected.json, gem-expected.json, golang-expected.json, inference-expected.json, maven-expected.json, npm-expected.json, nuget-expected.json, pypi-expected.json, github_osv_expected_1.json, github_osv_expected_2.json, github_osv_expected_3.json, github_osv_expected_4.json, github_osv_expected_5.json, github_osv_expected_6.json, github_osv_expected_7.json, composer-expected.json, composer-improver-expected.json, gem-expected.json, gem-improver-expected.json, golang-expected.json, golang-improver-expected.json, maven-expected.json, maven-improver-expected.json, npm-expected.json, npm-improver-expected.json, nuget-expected.json, nuget-improver-expected.json, pypi-expected.json, pypi-improver-expected.json, istio-expected.json, istio-improver-expected.json, kbmsr2019-expected.json, expected-md.json, expected-yml.json, improver-advisories.json, improver-inferences-expected.json, security_advisories-advisory_data-expected.json, security_advisories-importer-expected.json, npm-improver-expected.json, nvd-expected.json, nvd-rejected-expected.json, improver-advisories.json, improver-inferences-expected.json, security_advisories-advisory_data-expected.json, security_advisories-importer-expected.json, oss-fuzz-data1.yaml-expected.json, oss-fuzz-data2.yaml-expected.json, parse-advisory-npm-expected.json, parse-advisory-xen-expected.json, parse-advisory-postgresql-expected.json, pypa-expected.json, pysec-advisories_with_cwe-expected.json, pysec-advisories_with_summary-expected.json, pysec-advisories_without_summary-expected.json, redhat-expected.json, expected_file.json, CVE-2007-5770-expected.json, CVE-2010-1330-expected.json, CVE-2018-11627-expected.json, CVE-2018-7212-expected.json, parse-advisory-ruby-expected.json, ruby-improver-expected.json, suse-oval-CVE-2008-5679-expected.json, suse-cvss-scores-expected.json, ubuntu-oval-expected.json, ubuntu-oval-improver-expected.json, ubuntu-usn-expected.json"
